tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
2017-0439,Umag,Clay,32,A,17/7/2017,300,126094,NA,LL,Andrey Rublev,R,188,RUS,19.73990418,103893,4,NA,Paolo Lorenzi,R,183,ITA,35.58658453,6-4 6-2,3,FALSE,76,2,0,56,35,27,11,9,0,1,2,4,54,35,23,7,9,3,7,74,647,34,1223,2017,Russia,Italy,61.52401,105.318756,41.87194,12.56738
2017-6116,Atlanta,Hard,32,A,24/7/2017,300,104545,2,NA,John Isner,R,206,USA,32.24366872,105992,4,NA,Ryan Harrison,R,183,USA,25.2128679,7-6(6) 7-6(7),3,FALSE,107,23,1,78,54,46,14,12,0,1,10,4,80,46,37,20,12,1,2,20,2045,42,983,2017,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2017-0314,Gstaad,Clay,32,A,24/7/2017,300,104926,4,NA,Fabio Fognini,R,178,ITA,30.16837782,105870,NA,Q,Yannick Hanfmann,R,193,GER,25.69472964,6-4 7-5,3,FALSE,93,2,2,73,42,31,17,11,2,3,3,0,78,45,26,18,11,5,8,31,1270,170,318,2017,Italy,Germany,41.87194,12.56738,51.165691,10.451526
2017-0414,Hamburg,Clay,32,A,24/7/2017,300,104919,NA,LL,Leonardo Mayer,R,188,ARG,30.19301848,104252,NA,NA,Florian Mayer,R,190,GER,33.80150582,6-4 4-6 6-3,3,FALSE,117,10,4,86,60,43,14,15,2,4,1,1,88,52,42,13,14,11,14,138,403,101,533,2017,Argentina,Germany,-38.416097,-63.616672,51.165691,10.451526
2017-0319,Kitzbuhel,Clay,32,A,31/7/2017,300,104259,NA,NA,Philipp Kohlschreiber,R,178,GER,33.79055441,105311,NA,NA,Joao Sousa,R,185,POR,28.33675565,6-3 6-4,3,FALSE,82,4,0,65,46,29,11,10,5,7,4,3,53,33,21,8,9,1,5,47,930,62,785,2017,Germany,Portugal,51.165691,10.451526,39.399872,-8.224454
2017-7480,Los Cabos,Hard,32,A,31/7/2017,300,105023,2,NA,Sam Querrey,R,198,USA,29.81519507,106423,NA,WC,Thanasi Kokkinakis,R,196,AUS,21.30595483,6-3 3-6 6-2,3,FALSE,106,15,2,68,39,34,19,13,2,3,11,9,84,44,34,19,13,6,9,24,1740,454,85,2017,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
2017-M035,Washington,Hard,64,A,31/7/2017,300,100644,5,NA,Alexander Zverev,R,198,GER,20.27926078,104731,15,NA,Kevin Anderson,R,203,RSA,31.20328542,6-4 6-4,3,FALSE,69,6,2,49,34,30,10,10,0,0,8,3,57,40,32,7,10,4,6,8,3150,45,960,2017,Germany,South Africa,51.165691,10.451526,-30.559482,22.937506
2017-0421,Canada Masters,Hard,64,M,7/8/2017,300,100644,4,NA,Alexander Zverev,R,198,GER,20.29842574,103819,2,NA,Roger Federer,R,185,SUI,35.99726215,6-3 6-4,3,FALSE,68,6,1,59,41,33,11,10,3,3,2,2,53,27,19,15,9,4,6,8,3560,3,6545,2017,Germany,Switzerland,51.165691,10.451526,46.818188,8.227512
2017-M024,Cincinnati Masters,Hard,64,M,14/8/2017,300,105777,7,NA,Grigor Dimitrov,R,188,BUL,26.2477755,106401,NA,NA,Nick Kyrgios,R,193,AUS,22.29979466,6-3 7-5,3,FALSE,85,6,5,59,33,28,18,11,2,2,15,4,60,42,31,8,10,2,4,11,3070,23,1770,2017,Bulgaria,Australia,42.733883,25.48583,-25.274398,133.775136
2017-6242,Winston-Salem,Hard,64,A,21/8/2017,300,105138,1,NA,Roberto Bautista Agut,R,183,ESP,29.35249829,106000,NA,NA,Damir Dzumhur,R,172,BIH,25.25393566,6-4 6-4,3,FALSE,91,3,1,50,28,19,12,10,0,3,1,4,81,53,30,12,10,8,13,15,2425,67,725,2017,Spain,Bosnia & Herzegovina,40.463667,-3.74922,NA,NA
2017-560,US Open,Hard,128,G,28/8/2017,226,104745,1,NA,Rafael Nadal,L,185,ESP,31.23613963,104731,28,NA,Kevin Anderson,R,203,RSA,31.27994524,6-3 6-3 6-4,5,FALSE,147,1,1,72,45,38,19,14,0,0,10,4,108,64,47,16,14,5,9,1,7645,32,1360,2017,Spain,South Africa,40.463667,-3.74922,-30.559482,22.937506
2017-0341,Metz,Hard,32,A,18/9/2017,300,105376,NA,Q,Peter Gojowczyk,R,185,GER,28.1779603,105332,7,NA,Benoit Paire,R,196,FRA,28.36413415,7-5 6-2,3,FALSE,67,3,2,54,35,30,10,10,0,0,12,8,75,43,34,9,10,3,6,95,544,41,1085,2017,Germany,France,51.165691,10.451526,46.227638,2.213749
2017-0568,St. Petersburg,Hard,32,A,18/9/2017,300,106000,NA,NA,Damir Dzumhur,R,172,BIH,25.33059548,104926,3,NA,Fabio Fognini,R,178,ITA,30.32169747,3-6 6-4 6-2,3,FALSE,113,3,3,91,56,37,21,14,5,8,0,5,92,46,27,25,13,3,7,55,891,29,1545,2017,Bosnia & Herzegovina,Italy,NA,NA,41.87194,12.56738
2017-7581,Chengdu,Hard,32,A,25/9/2017,300,104797,NA,NA,Denis Istomin,R,188,UZB,31.04996578,104571,NA,NA,Marcos Baghdatis,R,183,CYP,32.27378508,3-2 RET,3,FALSE,23,3,0,16,10,7,5,3,0,0,1,2,16,4,2,7,2,0,0,78,671,113,495,2017,Uzbekistan,Cyprus,41.377491,64.585262,35.126413,33.429859
2017-6967,Shenzhen,Hard,32,A,25/9/2017,300,105676,2,NA,David Goffin,R,180,BEL,26.80082136,105238,5,NA,Alexandr Dolgopolov,R,180,UKR,28.88158795,6-4 6-7(5) 6-3,3,FALSE,123,15,0,89,54,43,21,16,2,4,10,3,89,46,33,25,15,5,9,12,2650,53,921,2017,Belgium,Ukraine,50.503887,4.469936,48.379433,31.16558
2017-M015,Beijing,Hard,32,A,2/10/2017,300,104745,1,NA,Rafael Nadal,L,185,ESP,31.33196441,106401,8,NA,Nick Kyrgios,R,193,AUS,22.43394935,6-2 6-1,3,FALSE,92,2,1,56,37,26,11,8,4,4,8,5,64,31,21,10,7,8,12,1,9465,19,2245,2017,Spain,Australia,40.463667,-3.74922,-25.274398,133.775136
2017-0329,Tokyo,Hard,32,A,2/10/2017,300,105676,4,NA,David Goffin,R,180,BEL,26.81998631,105173,NA,NA,Adrian Mannarino,L,183,FRA,29.25941136,6-3 7-5,3,FALSE,83,3,1,56,35,28,15,11,1,2,4,0,66,40,29,11,10,3,6,11,2855,31,1335,2017,Belgium,France,50.503887,4.469936,46.227638,2.213749
2017-5014,Shanghai Masters,Hard,64,M,9/10/2017,300,103819,2,NA,Roger Federer,R,185,SUI,36.16974675,104745,1,NA,Rafael Nadal,L,185,ESP,31.35112936,6-4 6-3,3,FALSE,72,10,0,44,30,25,11,9,0,0,4,0,61,45,28,8,10,4,7,2,7505,1,9875,2017,Switzerland,Spain,46.818188,8.227512,40.463667,-3.74922
2017-7485,Antwerp,Hard,32,A,16/10/2017,300,104542,2,NA,Jo-Wilfried Tsonga,R,188,FRA,32.49828884,106043,4,NA,Diego Schwartzman,R,170,ARG,25.16632444,6-3 7-5,3,FALSE,92,8,2,69,37,27,17,11,4,6,1,2,57,35,21,11,10,4,8,17,2285,26,1720,2017,France,Argentina,46.227638,2.213749,-38.416097,-63.616672
2017-M014,Moscow,Hard,32,A,16/10/2017,300,106000,6,NA,Damir Dzumhur,R,172,BIH,25.4072553,105575,NA,PR,Ricardas Berankis,R,175,LTU,27.321013,6-2 1-6 6-4,3,FALSE,99,3,5,113,69,42,22,13,18,21,4,0,64,34,26,17,12,1,4,38,1181,169,310,2017,Bosnia & Herzegovina,Lithuania,NA,NA,55.169438,23.881275
2017-0429,Stockholm,Hard,32,A,16/10/2017,300,105223,4,NA,Juan Martin del Potro,R,198,ARG,29.06228611,105777,1,NA,Grigor Dimitrov,R,188,BUL,26.4202601,6-4 6-2,3,FALSE,83,9,1,54,38,29,10,9,4,4,5,2,53,33,20,11,9,2,5,19,2225,8,3590,2017,Argentina,Bulgaria,-38.416097,-63.616672,42.733883,25.48583
2017-0328,Basel,Hard,32,A,23/10/2017,300,103819,1,NA,Roger Federer,R,185,SUI,36.20807666,105223,4,NA,Juan Martin del Potro,R,198,ARG,29.08145106,6-7(5) 6-4 6-3,3,FALSE,151,7,5,101,53,39,27,16,4,7,6,2,108,72,50,12,15,10,15,2,8505,19,2225,2017,Switzerland,Argentina,46.818188,8.227512,-38.416097,-63.616672
2017-0337,Vienna,Hard,32,A,23/10/2017,300,106298,NA,NA,Lucas Pouille,R,185,FRA,23.66324435,104542,8,NA,Jo-Wilfried Tsonga,R,188,FRA,32.5174538,6-1 6-4,3,FALSE,71,3,3,58,36,28,14,9,2,2,3,1,53,34,24,6,8,4,7,25,1780,15,2490,2017,France,France,46.227638,2.213749,46.227638,2.213749
2017-0352,Paris Masters,Hard,64,M,30/10/2017,300,106058,16,NA,Jack Sock,R,185,USA,25.09787817,105936,NA,Q,Filip Krajinovic,R,185,SRB,25.67282683,5-7 6-4 6-1,3,FALSE,118,9,3,72,39,31,20,14,1,4,5,5,105,72,43,13,15,2,8,22,1945,77,681,2017,United States,Serbia,37.09024,-95.712891,44.016521,21.005859
2017-0605,Tour Finals,Hard,8,F,13/11/2017,300,105777,6,NA,Grigor Dimitrov,R,188,BUL,26.49691992,105676,7,NA,David Goffin,R,180,BEL,26.93497604,7-5 4-6 6-3,3,FALSE,150,5,6,103,67,47,18,16,7,10,10,5,107,54,42,22,15,11,15,6,3650,8,2975,2017,Bulgaria,Belgium,42.733883,25.48583,50.503887,4.469936
2017-7696,NextGen Finals,Hard,8,F,6/11/2017,299,111202,6,NA,Hyeon Chung,R,188,KOR,21.44832307,126094,1,NA,Andrey Rublev,R,188,RUS,20.02737851,3-4(5) 4-3(2) 4-2 4-2,3,FALSE,117,1,3,80,56,43,9,12,7,9,0,4,83,40,24,23,12,6,10,55,889,35,1284,2017,South Korea,Russia,35.907757,127.766922,61.52401,105.318756
2018-M020,Brisbane,Hard,32,A,1/1/2018,300,106401,3,NA,Nick Kyrgios,R,193,AUS,22.68309377,105992,NA,NA,Ryan Harrison,R,183,USA,25.65366188,6-4 6-2,3,FALSE,73,17,1,56,40,33,9,9,5,5,8,3,58,32,22,12,9,4,7,21,2010,47,1010,2018,Australia,United States,-25.274398,133.775136,37.09024,-95.712891
2018-0451,Doha,Hard,32,A,1/1/2018,300,104792,NA,WC,Gael Monfils,R,193,FRA,31.33470226,126094,NA,NA,Andrey Rublev,R,188,RUS,20.19986311,6-2 6-3,3,FALSE,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1015,39,1229,2018,France,Russia,46.227638,2.213749,61.52401,105.318756
2018-0891,Pune,Hard,32,A,1/1/2018,300,104468,NA,NA,Gilles Simon,R,183,FRA,33.01300479,104731,2,NA,Kevin Anderson,R,203,RSA,31.62491444,7-6(4) 6-2,3,FALSE,96,1,1,65,53,39,9,10,4,5,15,2,67,45,28,11,10,5,8,89,610,14,2480,2018,France,South Africa,46.227638,2.213749,-30.559482,22.937506
2018-0301,Auckland,Hard,32,A,8/1/2018,300,105138,5,NA,Roberto Bautista Agut,R,183,ESP,29.7357974,105223,2,NA,Juan Martin del Potro,R,198,ARG,29.29226557,6-1 4-6 7-5,3,FALSE,127,7,4,85,55,42,15,15,2,4,9,1,79,49,33,17,14,1,5,21,1855,12,2595,2018,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2018-M001,Sydney,Hard,32,A,8/1/2018,300,106421,NA,Q,Daniil Medvedev,R,198,RUS,21.908282,200282,NA,SE,Alex De Minaur,R,183,AUS,18.89117043,1-6 6-4 7-5,3,FALSE,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,642,167,323,2018,Russia,Australia,61.52401,105.318756,-25.274398,133.775136
2018-580,Australian Open,Hard,128,G,15/1/2018,701,103819,2,NA,Roger Federer,R,185,SUI,36.43805613,105227,6,NA,Marin Cilic,R,198,CRO,29.29774127,6-2 6-7(5) 6-3 3-6 6-1,5,FALSE,183,24,4,139,84,67,32,23,7,9,16,5,141,88,61,27,22,7,13,2,9605,6,3805,2018,Switzerland,Croatia,46.818188,8.227512,45.1,15.2
2018-0375,Montpellier,Hard,32,A,5/2/2018,300,106298,2,NA,Lucas Pouille,R,185,FRA,23.95071869,104755,5,NA,Richard Gasquet,R,185,FRA,31.63586585,7-6(2) 6-4,3,FALSE,87,10,1,71,47,36,16,11,0,0,4,1,69,43,32,15,11,5,6,17,2235,33,1375,2018,France,France,46.227638,2.213749,46.227638,2.213749
2018-7161,Quito,Clay,32,A,5/2/2018,300,106148,NA,Q,Roberto Carballes Baena,R,183,ESP,24.8733744,105077,2,NA,Albert Ramos,L,188,ESP,30.05338809,6-3 4-6 6-4,3,FALSE,147,5,3,81,53,43,17,15,3,5,4,5,97,55,38,19,14,8,11,107,523,21,1925,2018,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2018-7434,Sofia,Hard,32,A,5/2/2018,300,105806,NA,Q,Mirza Basic,R,188,BIH,26.57084189,105657,NA,NA,Marius Copil,R,193,ROU,27.3045859,7-6(6) 6-7(4) 6-4,3,FALSE,139,12,2,107,69,50,26,17,6,8,19,8,114,63,51,26,17,7,10,129,448,93,596,2018,Bosnia & Herzegovina,Romania,NA,NA,45.943161,24.96676
2018-0506,Buenos Aires,Clay,32,A,12/2/2018,300,106233,1,NA,Dominic Thiem,R,185,AUT,24.44353183,105379,NA,NA,Aljaz Bedene,R,181,SLO,28.57221081,6-2 6-4,3,FALSE,90,3,1,59,36,25,15,9,2,2,3,3,62,30,19,14,9,6,9,6,4060,51,968,2018,Austria,Slovenia,47.516231,14.550072,46.151241,14.995463
2018-0424,New York,Hard,32,A,12/2/2018,300,104731,1,NA,Kevin Anderson,R,203,RSA,31.73990418,105023,2,NA,Sam Querrey,R,198,USA,30.35181383,4-6 6-3 7-6(1),3,FALSE,133,16,1,106,75,51,18,16,5,8,9,1,95,63,46,12,15,4,7,11,2620,12,2490,2018,South Africa,United States,-30.559482,22.937506,37.09024,-95.712891
2018-0407,Rotterdam,Hard,32,A,12/2/2018,300,103819,1,NA,Roger Federer,R,185,SUI,36.51471595,105777,2,NA,Grigor Dimitrov,R,188,BUL,26.74606434,6-2 6-2,3,FALSE,55,3,0,39,24,20,12,8,0,0,1,3,49,29,18,9,8,4,8,2,9605,5,4425,2018,Switzerland,Bulgaria,46.818188,8.227512,42.733883,25.48583
2018-0499,Delray Beach,Hard,32,A,19/2/2018,300,126207,NA,WC,Frances Tiafoe,R,188,USA,20.08213552,105376,NA,NA,Peter Gojowczyk,R,185,GER,28.59958932,6-1 6-4,3,FALSE,61,13,7,53,27,24,13,9,4,5,2,1,44,21,14,9,8,2,6,91,614,64,821,2018,United States,Germany,37.09024,-95.712891,51.165691,10.451526
2018-0496,Marseille,Hard,32,A,19/2/2018,300,111575,9,NA,Karen Khachanov,R,198,RUS,21.74948665,106298,3,NA,Lucas Pouille,R,185,FRA,23.9890486,7-5 3-6 7-5,3,FALSE,109,16,2,80,54,41,18,16,1,3,13,4,101,61,47,21,17,7,10,47,1030,16,2335,2018,Russia,France,61.52401,105.318756,46.227638,2.213749
2018-6932,Rio de Janeiro,Clay,32,A,19/2/2018,300,106043,6,NA,Diego Schwartzman,R,170,ARG,25.51129363,104269,8,NA,Fernando Verdasco,L,188,ESP,34.2642026,6-2 6-3,3,FALSE,83,2,4,69,35,26,17,9,8,9,3,3,51,27,18,7,8,1,5,23,1810,40,1260,2018,Argentina,Spain,-38.416097,-63.616672,40.463667,-3.74922
2018-M004,Acapulco,Hard,32,A,26/2/2018,300,105223,6,NA,Juan Martin del Potro,R,198,ARG,29.42642026,104731,5,NA,Kevin Anderson,R,203,RSA,31.77823409,6-4 6-4,3,FALSE,100,12,4,58,36,28,14,10,0,0,11,0,60,34,27,11,10,1,3,9,2745,8,2825,2018,Argentina,South Africa,-38.416097,-63.616672,-30.559482,22.937506
2018-0495,Dubai,Hard,32,A,26/2/2018,300,105138,3,NA,Roberto Bautista Agut,R,183,ESP,29.86995209,106298,2,NA,Lucas Pouille,R,185,FRA,24.00821355,6-3 6-4,3,FALSE,81,1,0,58,43,31,10,10,3,4,4,2,57,28,17,14,9,6,9,23,1845,15,2335,2018,Spain,France,40.463667,-3.74922,46.227638,2.213749
2018-0533,Sao Paulo,Clay,32,A,26/2/2018,300,104926,2,NA,Fabio Fognini,R,178,ITA,30.76249144,111797,NA,NA,Nicolas Jarry,R,198,CHI,22.37919233,1-6 6-1 6-4,3,FALSE,93,2,0,72,49,30,14,12,5,8,6,2,73,45,31,11,12,4,8,20,1985,73,728,2018,Italy,Chile,41.87194,12.56738,-35.675147,-71.542969
2018-M006,Indian Wells Masters,Hard,128,M,5/3/2018,300,105223,6,NA,Juan Martin del Potro,R,198,ARG,29.44558522,103819,1,NA,Roger Federer,R,185,SUI,36.57221081,6-4 6-7(8) 7-6(2),3,FALSE,162,8,1,115,72,54,29,17,3,4,10,5,115,70,52,24,17,3,5,8,3200,1,10060,2018,Argentina,Switzerland,-38.416097,-63.616672,46.818188,8.227512
2018-M007,Miami Masters,Hard,128,M,19/3/2018,300,104545,14,NA,John Isner,R,206,USA,32.89527721,100644,4,NA,Alexander Zverev,R,198,GER,20.91170431,6-7(4) 6-4 6-4,3,FALSE,149,18,2,96,66,54,18,16,3,3,10,6,108,72,52,22,16,10,12,17,2170,5,4505,2018,United States,Germany,37.09024,-95.712891,51.165691,10.451526
2018-0717,Houston,Clay,32,A,9/4/2018,300,105449,6,NA,Steve Johnson,R,188,USA,28.29021218,105815,8,NA,Tennys Sandgren,R,188,USA,26.71594798,7-6(2) 2-6 6-4,3,FALSE,142,5,3,90,53,40,20,15,2,5,6,3,107,61,42,26,15,12,14,51,975,56,898,2018,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2018-0360,Marrakech,Clay,32,A,9/4/2018,300,104665,NA,PR,Pablo Andujar,R,180,ESP,32.20807666,106378,2,NA,Kyle Edmund,R,188,GBR,23.24982888,6-2 6-2,3,FALSE,82,0,0,55,37,26,8,8,7,9,1,0,56,30,12,11,8,4,10,355,126,26,1627,2018,Spain,United Kingdom,40.463667,-3.74922,55.378051,-3.435973
2018-0410,Monte Carlo Masters,Clay,64,M,16/4/2018,300,104745,1,NA,Rafael Nadal,L,185,ESP,31.86858316,105453,NA,NA,Kei Nishikori,R,178,JPN,28.29568789,6-3 6-2,3,FALSE,93,1,3,54,38,28,9,9,1,2,1,2,54,28,15,13,8,4,8,1,8770,36,1280,2018,Spain,Japan,40.463667,-3.74922,36.204824,138.252924
2018-0425,Barcelona,Clay,64,A,23/4/2018,300,104745,1,NA,Rafael Nadal,L,185,ESP,31.88774812,126774,NA,NA,Stefanos Tsitsipas,R,193,GRE,19.69609856,6-2 6-1,3,FALSE,78,0,3,49,35,27,6,7,3,3,3,1,41,25,15,3,8,5,10,1,8770,63,822,2018,Spain,Greece,40.463667,-3.74922,39.074208,21.824312
2018-7648,Budapest,Clay,32,A,23/4/2018,300,106065,NA,LL,Marco Cecchinato,R,185,ITA,25.56057495,105357,NA,NA,John Millman,R,183,AUS,28.8569473,7-5 6-4,3,FALSE,107,2,0,86,65,40,11,11,5,7,2,3,70,43,28,13,11,4,8,92,664,94,645,2018,Italy,Australia,41.87194,12.56738,-25.274398,133.775136
2018-7290,Estoril,Clay,32,A,30/4/2018,300,105311,NA,NA,Joao Sousa,R,185,POR,29.08418891,126207,NA,NA,Frances Tiafoe,R,188,USA,20.27378508,6-4 6-4,3,FALSE,79,4,0,57,34,26,12,10,4,6,3,5,55,34,25,9,10,6,10,68,805,64,823,2018,Portugal,United States,39.399872,-8.224454,37.09024,-95.712891
2018-7163,Istanbul,Clay,32,A,30/4/2018,300,106121,NA,NA,Taro Daniel,R,191,JPN,25.25393566,104291,NA,NA,Malek Jaziri,R,185,TUN,34.275154,7-6(4) 6-4,3,FALSE,142,2,3,80,49,32,17,11,3,5,3,3,90,51,32,17,11,6,9,114,491,78,718,2018,Japan,Tunisia,36.204824,138.252924,33.886917,9.537499
2018-0308,Munich,Clay,32,A,30/4/2018,300,100644,1,NA,Alexander Zverev,R,198,GER,21.02669405,104259,6,NA,Philipp Kohlschreiber,R,178,GER,34.53798768,6-3 6-3,3,FALSE,71,4,0,51,41,28,8,9,2,3,2,1,54,37,23,8,9,2,6,3,5195,34,1320,2018,Germany,Germany,51.165691,10.451526,51.165691,10.451526
2018-M021,Madrid Masters,Clay,64,M,7/5/2018,300,100644,2,NA,Alexander Zverev,R,198,GER,21.045859,106233,5,NA,Dominic Thiem,R,185,AUT,24.67351129,6-4 6-4,3,FALSE,78,1,0,54,35,29,13,10,0,0,2,2,56,36,26,11,10,2,4,3,5195,7,3545,2018,Germany,Austria,51.165691,10.451526,47.516231,14.550072
2018-M009,Rome Masters,Clay,64,M,14/5/2018,300,104745,1,NA,Rafael Nadal,L,185,ESP,31.94524298,100644,2,NA,Alexander Zverev,R,198,GER,21.06502396,6-1 1-6 6-3,3,FALSE,129,0,1,72,47,27,17,12,7,11,2,1,65,41,23,11,11,1,6,2,7950,3,6015,2018,Spain,Germany,40.463667,-3.74922,51.165691,10.451526
2018-0322,Geneva,Clay,32,A,21/5/2018,300,105916,NA,NA,Marton Fucsovics,R,188,HUN,26.28062971,105376,NA,NA,Peter Gojowczyk,R,185,GER,28.84873374,6-2 6-2,3,FALSE,67,6,1,41,23,21,11,8,0,0,1,2,58,29,15,14,8,5,9,60,884,49,1045,2018,Hungary,Germany,47.162494,19.503304,51.165691,10.451526
2018-7694,Lyon,Clay,32,A,21/5/2018,300,106233,1,NA,Dominic Thiem,R,185,AUT,24.7118412,104468,NA,NA,Gilles Simon,R,183,FRA,33.3963039,3-6 7-6(1) 6-1,3,FALSE,145,6,6,84,47,34,20,13,5,7,5,2,106,57,36,25,15,5,9,8,3195,75,765,2018,Austria,France,47.516231,14.550072,46.227638,2.213749
2018-520,Roland Garros,Clay,128,G,28/5/2018,226,104745,1,NA,Rafael Nadal,L,185,ESP,31.9835729,106233,7,NA,Dominic Thiem,R,185,AUT,24.73100616,6-4 6-3 6-2,5,FALSE,162,0,3,82,56,46,12,14,2,3,7,5,102,59,40,15,13,12,17,1,8770,8,3355,2018,Spain,Austria,40.463667,-3.74922,47.516231,14.550072
2018-M010,s Hertogenbosch,Grass,32,A,11/6/2018,300,104755,2,NA,Richard Gasquet,R,185,FRA,31.98083504,104871,NA,NA,Jeremy Chardy,R,188,FRA,31.32648871,6-3 7-6(5),3,FALSE,90,6,1,69,46,30,13,11,0,2,5,2,67,49,31,7,10,3,6,30,1395,72,780,2018,France,France,46.227638,2.213749,46.227638,2.213749
2018-0321,Stuttgart,Grass,32,A,11/6/2018,300,103819,1,NA,Roger Federer,R,185,SUI,36.84052019,105683,7,NA,Milos Raonic,R,196,CAN,27.45516769,6-4 7-6(3),3,FALSE,78,4,0,66,44,38,13,11,2,2,14,3,61,44,34,10,11,0,1,2,8670,35,1255,2018,Switzerland,Canada,46.818188,8.227512,56.130366,-106.346771
2018-0500,Halle,Grass,32,A,18/6/2018,300,106432,NA,NA,Borna Coric,R,188,CRO,21.59069131,103819,1,NA,Roger Federer,R,185,SUI,36.85968515,7-6(6) 3-6 6-2,3,FALSE,126,11,0,98,73,54,12,14,3,4,12,1,88,62,54,11,15,1,3,34,1245,1,8920,2018,Croatia,Switzerland,45.1,15.2,46.818188,8.227512
2018-0311,Queen's Club,Grass,32,A,18/6/2018,300,105227,1,NA,Marin Cilic,R,198,CRO,29.71937029,104925,NA,WC,Novak Djokovic,R,188,SRB,31.07460643,5-7 7-6(4) 6-3,3,FALSE,177,18,6,113,54,46,34,17,5,6,12,5,109,81,62,14,16,7,8,6,4860,22,1665,2018,Croatia,Serbia,45.1,15.2,44.016521,21.005859
2018-7650,Antalya,Grass,32,A,25/6/2018,300,106000,2,NA,Damir Dzumhur,R,172,BIH,26.0971937,105173,1,NA,Adrian Mannarino,L,183,FRA,29.98767967,6-1 1-6 6-1,3,FALSE,85,8,2,63,36,26,14,11,0,2,1,0,61,41,26,7,10,5,9,30,1460,24,1580,2018,Bosnia & Herzegovina,France,NA,NA,46.227638,2.213749
2018-M016,Eastbourne,Grass,32,A,25/6/2018,300,104999,NA,NA,Mischa Zverev,L,190,GER,30.84188912,105041,NA,NA,Lukas Lacko,R,185,SVK,30.64202601,6-4 6-4,3,FALSE,97,4,1,57,35,30,13,10,2,2,0,2,88,54,32,18,10,10,12,67,855,94,612,2018,Germany,Slovakia,51.165691,10.451526,48.669026,19.699024
2018-540,Wimbledon,Grass,128,G,2/7/2018,226,104925,12,NA,Novak Djokovic,R,188,SRB,31.11293635,104731,8,NA,Kevin Anderson,R,203,RSA,32.12320329,6-2 6-2 7-6(3),5,FALSE,139,6,4,94,68,52,17,15,7,7,10,5,80,49,34,15,14,0,4,21,1715,8,3635,2018,Serbia,South Africa,44.016521,21.005859,-30.559482,22.937506
2018-0316,Bastad,Clay,32,A,16/7/2018,300,104926,3,NA,Fabio Fognini,R,178,ITA,31.14579055,104755,4,NA,Richard Gasquet,R,185,FRA,32.07665982,6-3 3-6 6-1,3,FALSE,107,5,4,83,60,39,14,13,5,8,3,1,69,39,24,17,12,6,11,15,2030,29,1465,2018,Italy,France,41.87194,12.56738,46.227638,2.213749
2018-0315,Newport,Grass,32,A,16/7/2018,300,105449,3,NA,Steve Johnson,R,188,USA,28.55852156,106368,NA,NA,Ramkumar Ramanathan,R,188,IND,23.68514716,7-5 3-6 6-2,3,FALSE,119,1,6,85,46,38,18,14,1,2,10,4,89,48,36,21,15,2,5,48,1005,161,349,2018,United States,India,37.09024,-95.712891,20.593684,78.96288
2018-0439,Umag,Clay,32,A,16/7/2018,300,106065,3,NA,Marco Cecchinato,R,185,ITA,25.79055441,105550,NA,NA,Guido Pella,L,185,ARG,28.16427105,6-2 7-6(4),3,FALSE,98,6,0,86,67,45,10,10,7,8,2,2,68,46,34,7,10,4,7,27,1510,72,780,2018,Italy,Argentina,41.87194,12.56738,-38.416097,-63.616672
2018-6116,Atlanta,Hard,32,A,23/7/2018,300,104545,1,NA,John Isner,R,206,USA,33.24024641,105992,8,NA,Ryan Harrison,R,183,USA,26.20944559,5-7 6-3 6-4,3,FALSE,119,21,3,103,65,49,22,16,4,5,10,3,85,53,40,20,15,2,4,9,3490,53,920,2018,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2018-0314,Gstaad,Clay,32,A,23/7/2018,300,126610,NA,NA,Matteo Berrettini,R,196,ITA,22.27789185,105138,2,NA,Roberto Bautista Agut,R,183,ESP,30.27241615,7-6(9) 6-4,3,FALSE,105,17,0,66,47,40,14,11,0,0,1,4,98,59,44,21,11,5,6,84,687,17,1940,2018,Italy,Spain,41.87194,12.56738,40.463667,-3.74922
